seed,method,regime,epsilon,leaf_accuracy,macro_f1,path_accuracy,wrong_parent_rate,nll,ece,wrong_branch_mass_mean,catastrophic_wrong_branch
71,posterior_finite,corrupted,0.0,0.577894438138479,0.5700128733715579,0.577894438138479,0.1950908059023836,1.5813067151361495,0.0344387164597794,0.2628845201232858,0.2211975028376844
71,map_finite_matched,corrupted,0.0,0.5756242905788876,0.5676192540612471,0.5756242905788876,0.1932463110102156,1.5857145714369605,0.0339023637384707,0.2581494901604787,0.2176503972758229
71,hard_map,corrupted,0.0,0.5242622020431328,0.5143495455202072,0.5242622020431328,0.2341089670828604,7.262039184570312,0.1279016697586902,0.2341089700681668,0.2341089670828604
71,posterior_finite,corrupted,0.1,0.5773269012485811,0.5694632799620386,0.5773269012485811,0.1958002270147559,1.5831041454577417,0.0347021283242406,0.2647101474888536,0.2229001135073779
71,map_finite_matched,corrupted,0.1,0.5751986379114642,0.5672775582218925,0.5751986379114642,0.1938138479001135,1.5875219468066706,0.0339371167057426,0.2589338885215105,0.219211123723042
71,hard_map,corrupted,0.1,0.51972190692395,0.5105027142169178,0.51972190692395,0.24077752553916,7.439115047454834,0.1315750119262602,0.2407775283637842,0.24077752553916
71,posterior_finite,corrupted,0.2,0.5764755959137344,0.5686522937216966,0.5764755959137344,0.1972190692395005,1.5849909711533143,0.0336957454496671,0.2666048583854781,0.2246027241770715
71,map_finite_matched,corrupted,0.2,0.5743473325766175,0.5663780482656295,0.5743473325766175,0.1958002270147559,1.5902726930263031,0.0337109068149181,0.2602353141840167,0.2216231555051078
71,hard_map,corrupted,0.2,0.5122020431328036,0.5031635845176686,0.5122020431328036,0.2521282633371169,7.740902423858643,0.1375731666732016,0.2521282660602576,0.2521282633371169
71,posterior_finite,corrupted,0.3,0.5764755959137344,0.5689890542812464,0.5764755959137344,0.1980703745743473,1.586975717023883,0.0334831627020739,0.2685742579921447,0.2264472190692395
71,map_finite_matched,corrupted,0.3,0.5746311010215664,0.5664684788895618,0.5746311010215664,0.1959421112372304,1.5938095947112174,0.0340605262904828,0.2626744448796541,0.2257377979568672
71,hard_map,corrupted,0.3,0.4906356413166856,0.4827961694637606,0.4906356413166856,0.284477866061294,8.602314949035645,0.1507414561082164,0.2844778684123284,0.284477866061294
71,posterior_finite,corrupted,0.4,0.5761918274687855,0.5688601127434605,0.5761918274687855,0.1987797956867196,1.5890679792895122,0.0329071814521924,0.2706245925536151,0.2272985244040862
71,map_finite_matched,corrupted,0.4,0.5751986379114642,0.5676481394396561,0.5751986379114642,0.1990635641316685,1.5981294908656336,0.0346402045399701,0.2692156247768947,0.2339670828603859
71,hard_map,corrupted,0.4,0.4012485811577752,0.3942999906231477,0.4012485811577752,0.4211123723041998,12.223552703857422,0.2118740378488933,0.4211123744268964,0.4211123723041998
83,posterior_finite,exact,0.0,0.6025822928490352,0.5946829968459927,0.6025822928490352,0.1621736662883087,1.4744727786423923,0.0309858912818574,0.2329218227220337,0.1840238365493757
83,map_finite_matched,exact,0.0,0.6025822928490352,0.5946829968459927,0.6025822928490352,0.1621736662883087,1.4744727786423923,0.0309858912818574,0.2329218227220337,0.1840238365493757
83,hard_map,exact,0.0,0.688422247446084,0.6739366558026534,0.688422247446084,0.0,1.048699140548706,0.0270375510726322,3.983227538196507e-09,0.0
83,posterior_finite,predicted,0.0,0.5793132803632236,0.5724946525300998,0.5793132803632236,0.1976447219069239,1.5785941391225098,0.0296641616191592,0.263880446363455,0.2219069239500567
83,map_finite_matched,predicted,0.0,0.5795970488081725,0.5725252373794499,0.5795970488081725,0.1956583427922815,1.5835000559331562,0.0314325489364141,0.2595965554585309,0.2221906923950056
83,hard_map,predicted,0.0,0.52894438138479,0.52117892496272,0.52894438138479,0.2345346197502837,7.271066665649414,0.1252396653145213,0.2345346221774309,0.2345346197502837
83,posterior_finite,corrupted,0.0,0.5793132803632236,0.5724946525300998,0.5793132803632236,0.1976447219069239,1.5785941391225098,0.0296641616191592,0.263880446363455,0.2219069239500567
